Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31,Events
71,40:38.8,21.2698,21.3357,22.2379,21.7315,21.6528,21.5095,21.6118,21.4744,21.8827,21.6751,21.6633,21.4586,21.7978,21.4913,22.5248,0.1411,-0.5698,21.5969,22.372,21.8421,21.8062,21.673,21.7367,21.4114,21.5351,21.4248,21.6021,21.5181,21.7639,21.4955,21.6543,21.642,
72,40:39.1,21.2568,21.3306,22.2344,21.7301,21.6507,21.5167,21.6072,21.473,21.876,21.6728,21.6697,21.454,21.7987,21.4864,22.5248,0.1415,-0.58,21.5946,22.3674,21.8387,21.7972,21.6633,21.7295,21.4119,21.5321,21.4267,21.6166,21.526,21.7706,21.4832,21.6455,21.6455,
73,40:39.4,21.2636,21.3343,22.2245,21.7223,21.6507,21.5118,21.6014,21.4682,21.8746,21.6813,21.6695,21.4598,21.7994,21.4836,22.5162,0.1415,-0.5854,21.5904,22.3687,21.8394,21.8025,21.6681,21.754,21.4251,21.5277,21.4197,21.6164,21.5176,21.7715,21.4872,21.6506,21.6446,
74,40:39.8,21.2626,21.3334,22.2275,21.7248,21.6512,21.5134,21.5998,21.4689,21.8728,21.6769,21.6709,21.4623,21.7943,21.4688,22.5119,0.1413,-0.5861,21.5913,22.3664,21.8359,21.8048,21.6739,21.7665,21.4267,21.5385,21.4276,21.6148,21.5292,21.7696,21.5006,21.6476,21.6686,
75,40:40.1,21.2626,21.3324,22.2217,21.732,21.6486,21.5162,21.5944,21.4661,21.8672,21.6767,21.6707,21.4626,21.7985,21.4598,22.5088,0.1412,-0.5794,21.5897,22.3794,21.8484,21.8104,21.6677,21.7781,21.4297,21.5367,21.4253,21.6141,21.5132,21.7669,21.4879,21.6469,21.6624,
76,40:40.4,21.2673,21.3428,22.2236,21.7262,21.6484,21.5162,21.5921,21.467,21.8695,21.6813,21.6637,21.4568,21.7948,21.4598,22.5156,0.1408,-0.5772,21.5923,22.3657,21.8539,21.8074,21.6716,21.789,21.4272,21.5388,21.4264,21.6238,21.5257,21.7706,21.4932,21.6504,21.6665,
77,40:40.8,21.2647,21.335,22.2259,21.7384,21.6588,21.5197,21.5866,21.4682,21.8623,21.6825,21.6609,21.463,21.7941,21.4496,22.5123,0.1404,-0.5753,21.5918,22.3757,21.8521,21.8095,21.6709,21.8072,21.438,21.5325,21.4267,21.6257,21.5192,21.7699,21.4953,21.6409,21.9464,
78,40:41.1,21.2633,21.3239,22.2129,21.7359,21.6445,21.5176,21.5736,21.4647,21.863,21.679,21.6653,21.4603,21.799,21.4482,22.5146,0.1404,-0.5771,21.586,22.3718,21.8535,21.8009,21.6691,21.8091,21.4336,21.5358,21.4308,21.6185,21.5169,21.7546,21.4911,21.6344,21.6564,
79,40:41.4,21.2654,21.3308,22.2134,21.7276,21.6489,21.513,21.5759,21.4608,21.8637,21.6739,21.6563,21.4575,21.7941,21.4343,22.5135,0.1402,-0.578,21.5906,22.3789,21.8597,21.8064,21.6732,21.816,21.4482,21.5335,21.4343,21.6331,21.5105,21.7629,21.495,21.6388,21.661,
80,40:41.8,21.2529,21.3172,22.2014,21.7239,21.6461,21.5104,21.5771,21.4691,21.8538,21.6756,21.6718,21.4586,21.8001,21.4323,22.5199,0.1401,-0.576,21.5865,22.372,21.8657,21.812,21.6751,21.8209,21.447,21.5376,21.4327,21.6217,21.5153,21.7676,21.4918,21.6416,21.6471,
81,40:42.1,21.2629,21.3169,22.1944,21.7181,21.6526,21.5097,21.5623,21.4589,21.858,21.6837,21.6591,21.4612,21.792,21.4269,22.5123,0.1399,-0.5703,21.5927,22.3842,21.8731,21.8053,21.6748,21.8186,21.4454,21.536,21.438,21.6222,21.5197,21.7669,21.4939,21.6356,21.6469,
82,40:42.4,21.2656,21.3199,22.203,21.716,21.647,21.5051,21.566,21.4668,21.8529,21.6737,21.6596,21.4697,21.7948,21.4228,22.5121,0.1395,-0.5673,21.5832,22.3805,21.8666,21.8037,21.6728,21.823,21.4447,21.5369,21.4357,21.6254,21.5084,21.7618,21.4962,21.6386,21.6645,
83,40:42.8,21.2497,21.3202,22.196,21.7202,21.6387,21.5111,21.5745,21.4619,21.8436,21.6756,21.6598,21.4686,21.8001,21.4158,22.5199,0.1392,-0.5656,21.5809,22.3718,21.8683,21.8083,21.6767,21.8223,21.4433,21.5369,21.4415,21.6185,21.5026,21.7664,21.4971,21.6263,21.6337,
84,40:43.1,21.2599,21.3229,22.2095,21.7181,21.6433,21.5062,21.5597,21.4568,21.8434,21.6707,21.6628,21.47,21.7946,21.4151,22.5167,0.139,-0.5657,21.5823,22.3835,21.8692,21.7995,21.6781,21.819,21.4501,21.5298,21.4324,21.6231,21.5068,21.7627,21.4985,21.6302,21.6385,
85,40:43.4,21.2659,21.325,22.1917,21.7269,21.6475,21.5125,21.5713,21.458,21.8432,21.6776,21.6538,21.4665,21.798,21.4253,22.5128,0.1388,-0.5687,21.5793,22.3833,21.8692,21.796,21.6644,21.8163,21.4454,21.53,21.4396,21.621,21.5063,21.7576,21.4876,21.6245,21.6314,
86,40:43.8,21.2622,21.3179,22.1944,21.7269,21.6452,21.5125,21.5641,21.4601,21.8496,21.6774,21.6649,21.4732,21.7948,21.4297,22.5167,0.1383,-0.5943,21.5756,22.3939,21.8789,21.8071,21.6679,21.8246,21.4436,21.5355,21.4338,21.6208,21.4993,21.7659,21.4976,21.6249,21.6228,
87,40:44.1,21.2663,21.3269,22.1951,21.7292,21.6516,21.518,21.5722,21.4547,21.8487,21.6721,21.66,21.4653,21.801,21.4364,22.5153,0.1376,-0.5698,21.5804,22.3872,21.8708,21.7986,21.6672,21.8264,21.4487,21.5432,21.4442,21.6243,21.5,21.7729,21.4888,21.6249,21.6383,
88,40:44.4,21.2612,21.3271,22.1877,21.7303,21.6472,21.5106,21.5725,21.4584,21.8425,21.6762,21.6607,21.4653,21.805,21.4415,22.5213,0.1367,-0.5608,21.5818,22.3898,21.8678,21.8041,21.67,21.8204,21.442,21.5392,21.444,21.6204,21.4922,21.7585,21.4835,21.6168,21.6411,
89,40:44.8,21.2684,21.329,22.1808,21.726,21.6454,21.5076,21.5736,21.4522,21.8448,21.6732,21.6547,21.4665,21.8059,21.4461,22.513,0.1357,-0.5511,21.5675,22.3882,21.868,21.7907,21.6718,21.8059,21.4429,21.5427,21.4477,21.6227,21.4956,21.7604,21.483,21.6226,21.6473,
90,40:45.1,21.2677,21.3246,22.1776,21.7317,21.6477,21.516,21.5806,21.4473,21.8473,21.6749,21.651,21.4674,21.8008,21.4575,22.5142,0.1347,-0.5491,21.5721,22.3866,21.8717,21.806,21.6776,21.7871,21.4341,21.5388,21.4466,21.6294,21.4901,21.7627,21.4872,21.6138,21.6413,
91,40:45.4,21.2744,21.3232,22.1667,21.7299,21.6489,21.5204,21.5861,21.4483,21.8404,21.6788,21.6644,21.4683,21.802,21.4683,22.5271,0.1336,-0.5493,21.5777,22.3914,21.8708,21.8046,21.6732,21.788,21.4371,21.5335,21.4491,21.6227,21.4806,21.7574,21.4856,21.6099,21.6406,
92,40:45.8,21.2686,21.3264,22.1616,21.7389,21.6431,21.513,21.5924,21.4506,21.8355,21.6762,21.6533,21.4589,21.8017,21.4626,22.5239,0.1327,-0.5508,21.5756,22.3951,21.8692,21.8115,21.679,21.7885,21.4272,21.539,21.4519,21.6241,21.4882,21.7683,21.4786,21.615,21.6355,
93,40:46.1,21.2647,21.3227,22.1503,21.7343,21.6412,21.5099,21.5938,21.4388,21.8466,21.6781,21.6517,21.4512,21.8013,21.4707,22.5128,0.1321,-0.5547,21.5656,22.3956,21.8801,21.8076,21.6869,21.7857,21.4272,21.5332,21.4554,21.637,21.4922,21.7613,21.4798,21.6087,21.633,
94,40:46.4,21.27,21.3304,22.1505,21.7387,21.6452,21.512,21.5968,21.4399,21.8392,21.6781,21.6598,21.4526,21.8098,21.4677,22.5271,0.1313,-0.5568,21.5705,22.4007,21.8831,21.8016,21.6663,21.7753,21.4281,21.5406,21.4505,21.6257,21.4873,21.7597,21.4717,21.6029,21.6272,
95,40:46.8,21.2647,21.3248,22.1401,21.738,21.638,21.512,21.5926,21.445,21.8388,21.6739,21.6547,21.4494,21.8138,21.4848,22.5149,0.1308,-0.5586,21.5643,22.4023,21.8895,21.8106,21.6809,21.7751,21.4232,21.5381,21.46,21.6317,21.4959,21.7724,21.4795,21.6069,21.6228,
96,40:47.1,21.2698,21.3236,22.1401,21.7366,21.6378,21.5053,21.5995,21.4404,21.839,21.6702,21.657,21.4487,21.8098,21.4815,22.5253,0.1305,-0.5601,21.5668,22.4067,21.8951,21.8062,21.6822,21.7665,21.4332,21.542,21.4614,21.6284,21.4841,21.7611,21.4747,21.6048,21.6122,
97,40:47.4,21.2599,21.3199,22.141,21.7373,21.6361,21.5093,21.6076,21.4471,21.8364,21.6735,21.6524,21.4524,21.8214,21.4832,22.5132,0.1301,-0.5623,21.5568,22.4032,21.8895,21.8064,21.6871,21.7601,21.4234,21.5385,21.4588,21.6391,21.4834,21.7629,21.4846,21.6083,21.6119,
98,40:47.8,21.2643,21.3227,22.1454,21.7403,21.6357,21.506,21.6065,21.452,21.8376,21.6672,21.6526,21.4464,21.8179,21.4827,22.5255,0.1298,-0.5645,21.5735,22.3997,21.9013,21.8048,21.6832,21.7665,21.4265,21.5309,21.4528,21.6303,21.4836,21.7655,21.4696,21.6018,21.6228,
99,40:48.1,21.2629,21.3287,22.1505,21.7401,21.6334,21.5072,21.6069,21.4485,21.8429,21.6762,21.6559,21.4484,21.8283,21.4931,22.528,0.1296,-0.5675,21.5687,22.4062,21.9067,21.8039,21.6843,21.7684,21.4265,21.5344,21.4641,21.6428,21.4906,21.7655,21.4754,21.6039,21.6166,
100,40:48.4,21.271,21.3213,22.1443,21.7354,21.6336,21.5037,21.6065,21.4469,21.8309,21.6665,21.6508,21.4487,21.8267,21.4892,22.5243,0.1293,-0.5706,21.5622,22.4081,21.8997,21.7967,21.6871,21.7605,21.4223,21.5418,21.4609,21.6356,21.4843,21.7657,21.4814,21.6009,21.6089,
101,40:48.8,21.2668,21.316,22.1394,21.7403,21.6322,21.515,21.6171,21.4462,21.8401,21.6737,21.6547,21.4427,21.8283,21.4845,22.5262,0.129,-0.5721,21.5707,22.4099,21.9062,21.8037,21.6952,21.7596,21.4322,21.5413,21.4607,21.6486,21.4843,21.7673,21.4789,21.6039,21.6048,
102,40:49.1,21.2587,21.3199,22.1468,21.7408,21.6253,21.5086,21.6183,21.4416,21.8408,21.67,21.6554,21.4399,21.8295,21.4767,22.5345,0.1288,-0.5734,21.5647,22.4078,21.8995,21.7886,21.6966,21.7647,21.4248,21.5385,21.4544,21.6407,21.4811,21.7604,21.4791,21.5958,21.6055,
103,40:49.4,21.2656,21.3253,22.1382,21.7447,21.6294,21.5125,21.6224,21.4425,21.8436,21.6707,21.6586,21.4438,21.842,21.482,22.5285,0.1284,-0.5744,21.5612,22.4094,21.9009,21.7914,21.6987,21.7649,21.4234,21.5337,21.4556,21.649,21.482,21.7634,21.4765,21.5932,21.602,
104,40:49.8,21.2643,21.3266,22.132,21.7398,21.6211,21.5132,21.6282,21.4355,21.8401,21.6679,21.6545,21.436,21.8362,21.4734,22.5324,0.1282,-0.5745,21.555,22.415,21.8937,21.7833,21.7033,21.7675,21.4248,21.5379,21.457,21.6463,21.4848,21.7645,21.4696,21.5937,21.6018,
105,40:50.1,21.2733,21.3285,22.1292,21.7352,21.6287,21.5155,21.6294,21.4339,21.8475,21.6714,21.6616,21.4457,21.8429,21.476,22.5375,0.1282,-0.5757,21.558,22.4092,21.8986,21.7967,21.7045,21.7675,21.4225,21.5409,21.4621,21.6551,21.4882,21.7569,21.4689,21.5877,21.6122,
106,40:50.4,21.2668,21.3308,22.1186,21.7378,21.6306,21.519,21.644,21.4297,21.8482,21.6686,21.6598,21.4535,21.8427,21.4674,22.5315,0.1283,-0.5907,21.5638,22.4129,21.8993,21.7903,21.7156,21.7647,21.4232,21.5411,21.4653,21.6553,21.4834,21.7562,21.4675,21.587,21.617,
107,40:50.8,21.267,21.3297,22.1135,21.7322,21.6306,21.5113,21.6305,21.4142,21.8353,21.6654,21.6637,21.4468,21.8408,21.4674,22.5306,0.1282,-0.5917,21.5675,22.412,21.8865,21.787,21.7082,21.764,21.4207,21.5332,21.4581,21.6569,21.4746,21.7611,21.4758,21.5948,21.6177,
108,40:51.1,21.2719,21.3345,22.1149,21.7375,21.6255,21.512,21.6428,21.4152,21.8445,21.6753,21.6658,21.4515,21.8401,21.4646,22.5401,0.1278,-0.5931,21.5578,22.4108,21.8902,21.7946,21.7079,21.7656,21.4269,21.5381,21.4646,21.6518,21.4788,21.7592,21.4735,21.5854,21.611,
109,40:51.4,21.2643,21.3271,22.1103,21.7378,21.6202,21.5169,21.6433,21.408,21.8429,21.6691,21.6559,21.4478,21.836,21.466,22.5389,0.1271,-0.5896,21.5562,22.4094,21.8872,21.7856,21.7035,21.7675,21.4158,21.5374,21.4628,21.6446,21.4755,21.7592,21.4701,21.581,21.6207,
110,40:51.8,21.2659,21.3313,22.1128,21.7345,21.6162,21.5116,21.6458,21.4186,21.8353,21.6721,21.6596,21.4441,21.8374,21.4695,22.5375,0.1262,-0.576,21.5515,22.4104,21.8773,21.7903,21.7105,21.7712,21.4304,21.5279,21.4623,21.6578,21.4686,21.7514,21.4701,21.5807,21.6247,
111,40:52.1,21.2765,21.3324,22.1059,21.7359,21.6188,21.5167,21.6488,21.4149,21.8388,21.6642,21.6605,21.4494,21.8371,21.4758,22.5359,0.1251,-0.5718,21.5548,22.4013,21.8812,21.7849,21.7077,21.7707,21.4234,21.5284,21.453,21.6592,21.4697,21.7486,21.465,21.5858,21.6318,
112,40:52.4,21.2659,21.3269,22.1142,21.7384,21.6135,21.5197,21.6493,21.421,21.8394,21.6725,21.67,21.4531,21.8376,21.469,22.5357,0.124,-0.5696,21.5562,22.4046,21.8766,21.7965,21.713,21.7663,21.4248,21.5434,21.4542,21.6537,21.4679,21.7497,21.4661,21.5752,21.6265,
113,40:52.8,21.267,21.3378,22.1082,21.7306,21.6209,21.5167,21.6412,21.4385,21.8348,21.6591,21.6672,21.4575,21.8325,21.4727,22.5317,0.1229,-0.5709,21.5555,22.4041,21.8694,21.7921,21.7121,21.7644,21.4216,21.5328,21.4595,21.6539,21.4704,21.7541,21.4608,21.5821,21.6318,
114,40:53.1,21.2717,21.3294,22.1184,21.7419,21.619,21.5164,21.6495,21.4316,21.8376,21.6707,21.6626,21.4563,21.836,21.4799,22.5373,0.1221,-0.5707,21.5515,22.4041,21.8701,21.7919,21.7089,21.7718,21.4346,21.5335,21.4498,21.6544,21.4589,21.744,21.4684,21.5662,21.6341,
115,40:53.4,21.2733,21.3234,22.1193,21.7322,21.6123,21.5162,21.6497,21.439,21.8406,21.6603,21.6744,21.4473,21.8265,21.4672,22.5347,0.1211,-0.5733,21.5571,22.4034,21.8715,21.7877,21.7102,21.7624,21.4221,21.5274,21.4567,21.6632,21.4612,21.746,21.4647,21.5722,21.623,
116,40:53.8,21.2612,21.328,22.1186,21.7371,21.607,21.5167,21.6509,21.4455,21.8348,21.6575,21.6653,21.4464,21.8221,21.4758,22.5359,0.1199,-0.5746,21.5573,22.4108,21.8629,21.7882,21.6994,21.7744,21.4165,21.5298,21.4537,21.6546,21.4672,21.7391,21.4606,21.5708,21.6272,
117,40:54.1,21.274,21.3287,22.1234,21.7417,21.597,21.5194,21.6509,21.4422,21.8383,21.6656,21.6665,21.445,21.8175,21.4663,22.5303,0.1188,-0.578,21.5552,22.4087,21.8722,21.7868,21.7008,21.783,21.4285,21.5409,21.4551,21.6548,21.4623,21.7435,21.4529,21.5722,21.6249,
118,40:54.4,21.2673,21.3246,22.1281,21.7375,21.595,21.5187,21.6486,21.4446,21.8383,21.6638,21.6607,21.4478,21.8179,21.4702,22.5331,0.1176,-0.579,21.5571,22.4173,21.8722,21.7909,21.7028,21.7869,21.4304,21.5469,21.4616,21.6673,21.4633,21.7437,21.4608,21.5655,21.6279,
119,40:54.8,21.2691,21.3248,22.1301,21.7461,21.5892,21.5187,21.6541,21.449,21.8418,21.655,21.6649,21.4489,21.8212,21.4626,22.5299,0.1165,-0.5812,21.5511,22.4053,21.875,21.7856,21.7086,21.7878,21.4221,21.5395,21.4567,21.6569,21.469,21.7516,21.4601,21.5668,21.6302,
120,40:55.1,21.2712,21.3236,22.1278,21.7491,21.5839,21.5199,21.6541,21.4441,21.8348,21.6584,21.6683,21.4494,21.8191,21.4589,22.5343,0.1155,-0.5823,21.558,22.4092,21.8685,21.7884,21.7051,21.8015,21.4297,21.5374,21.4644,21.6592,21.463,21.7403,21.4705,21.5608,21.6133,
121,40:55.4,21.2668,21.326,22.1369,21.7428,21.5818,21.5208,21.6548,21.4434,21.8357,21.6547,21.6702,21.4503,21.8163,21.4607,22.529,0.1145,-0.5828,21.5564,22.4113,21.8724,21.7905,21.7116,21.7971,21.4253,21.5388,21.4604,21.6604,21.4676,21.7384,21.458,21.5643,21.6082,
122,40:55.8,21.2714,21.3243,22.1366,21.7509,21.5797,21.5282,21.6514,21.4466,21.8344,21.6693,21.669,21.448,21.8156,21.4535,22.5338,0.1138,-0.5838,21.5564,22.4044,21.8632,21.7826,21.698,21.8107,21.4299,21.5367,21.4639,21.6622,21.4531,21.7407,21.455,21.5662,21.6145,
123,40:56.1,21.2652,21.316,22.1433,21.7431,21.5644,21.5275,21.6555,21.4374,21.8316,21.6587,21.6646,21.4468,21.8221,21.451,22.5371,0.1135,-0.5836,21.5515,22.4032,21.8653,21.7766,21.7061,21.8028,21.4302,21.5483,21.4655,21.6551,21.4547,21.7393,21.4548,21.5601,21.5997,
124,40:56.4,21.2633,21.3165,22.1399,21.7458,21.5633,21.5162,21.6636,21.4443,21.8332,21.6654,21.6677,21.4429,21.8115,21.4466,22.5276,0.1131,-0.584,21.5566,22.4,21.8766,21.7768,21.7019,21.8038,21.4276,21.5346,21.4558,21.6516,21.4491,21.7282,21.4522,21.5634,21.602,
125,40:56.8,21.2592,21.3111,22.1399,21.7468,21.5633,21.5273,21.6601,21.4429,21.833,21.6624,21.6677,21.4526,21.8202,21.445,22.5359,0.113,-0.5838,21.5538,22.4094,21.8729,21.7717,21.6938,21.8054,21.4211,21.5346,21.4535,21.6419,21.4427,21.7317,21.4536,21.559,21.5932,
126,40:57.1,21.2656,21.3165,22.1459,21.7493,21.5535,21.5222,21.6569,21.4372,21.8371,21.6582,21.6695,21.4464,21.817,21.442,22.5317,0.1126,-0.5838,21.5527,22.3974,21.8683,21.7759,21.7026,21.8091,21.4195,21.5404,21.4641,21.6458,21.4464,21.7294,21.4539,21.5516,21.5872,
127,40:57.4,21.2638,21.3146,22.1473,21.7486,21.5482,21.5192,21.6486,21.4395,21.8341,21.6584,21.673,21.4434,21.8133,21.4452,22.5336,0.1117,-0.5839,21.5453,22.3988,21.8697,21.7717,21.6968,21.8142,21.4237,21.5358,21.4637,21.6368,21.4371,21.7294,21.4536,21.5474,21.592,
128,40:57.8,21.2638,21.3209,22.1447,21.7461,21.5489,21.5294,21.6618,21.4355,21.8348,21.657,21.6727,21.451,21.8145,21.4452,22.5387,0.1108,-0.5848,21.5346,22.3974,21.8808,21.7754,21.6989,21.8294,21.4225,21.5355,21.4681,21.6368,21.4357,21.7305,21.4504,21.5507,21.5983,
129,40:58.1,21.2649,21.3139,22.1565,21.7482,21.548,21.5243,21.656,21.4413,21.8404,21.6691,21.6693,21.4443,21.8119,21.4447,22.5301,0.1099,-0.5857,21.542,22.3953,21.8734,21.7634,21.6917,21.8239,21.4114,21.5392,21.4665,21.6421,21.4255,21.725,21.4504,21.5442,21.5879,
130,40:58.4,21.2673,21.3132,22.153,21.7546,21.5413,21.5285,21.6613,21.4355,21.829,21.6612,21.6732,21.4503,21.8154,21.4464,22.532,0.1088,-0.5854,21.5407,22.3909,21.8771,21.7637,21.6938,21.8297,21.4112,21.5284,21.4628,21.6301,21.4265,21.7153,21.4513,21.5532,21.586,
131,40:58.8,21.2654,21.3132,22.1526,21.7477,21.5422,21.5282,21.6606,21.4388,21.8346,21.6661,21.6723,21.4445,21.8152,21.4459,22.5271,0.1075,-0.5868,21.5337,22.399,21.8771,21.759,21.6987,21.8332,21.417,21.5369,21.4644,21.6428,21.4235,21.7095,21.4522,21.5426,21.586,
132,40:59.1,21.2585,21.31,22.1581,21.7502,21.5438,21.5243,21.6662,21.4318,21.8346,21.6635,21.6695,21.4491,21.8175,21.4445,22.5357,0.1062,-0.5862,21.5312,22.3953,21.8796,21.7516,21.6896,21.8364,21.417,21.5446,21.4641,21.6426,21.4239,21.7056,21.4564,21.5416,21.5853,
133,40:59.4,21.271,21.3116,22.1491,21.7472,21.5492,21.5292,21.6618,21.4256,21.8381,21.6617,21.6755,21.4508,21.8237,21.4494,22.5438,0.1048,-0.5908,21.5376,22.3963,21.874,21.7428,21.6894,21.8223,21.4112,21.5436,21.4718,21.6426,21.4225,21.7074,21.4539,21.5442,21.5904,
134,40:59.8,21.2666,21.3121,22.1475,21.7463,21.5371,21.5197,21.6629,21.426,21.829,21.658,21.6748,21.4447,21.8156,21.439,22.5407,0.1033,-0.5755,21.5386,22.4025,21.8884,21.7551,21.6971,21.8135,21.4216,21.5434,21.4621,21.6428,21.417,21.712,21.4601,21.5402,21.5992,
135,41:00.1,21.2668,21.304,22.1512,21.7482,21.5408,21.5282,21.6622,21.4184,21.8353,21.6651,21.6679,21.4489,21.8124,21.4364,22.5271,0.1018,-0.5714,21.5344,22.4018,21.8805,21.7426,21.6848,21.7973,21.4119,21.5379,21.4607,21.6414,21.4184,21.7014,21.4492,21.5451,21.5992,
136,41:00.4,21.2638,21.2993,22.1475,21.7486,21.5438,21.5289,21.6632,21.4196,21.8304,21.6633,21.6704,21.4431,21.8219,21.441,22.5336,0.1002,-0.5738,21.5284,22.3909,21.8784,21.7396,21.6862,21.7927,21.4163,21.5381,21.4646,21.6321,21.4186,21.6995,21.4532,21.543,21.6177,
137,41:00.8,21.2661,21.3065,22.1468,21.7412,21.5404,21.525,21.6703,21.4117,21.8332,21.6626,21.6755,21.4447,21.827,21.445,22.538,0.0989,-0.5772,21.5265,22.3956,21.8824,21.7405,21.6827,21.7885,21.4126,21.5425,21.4672,21.6379,21.4221,21.7012,21.4527,21.5407,21.6307,
138,41:01.1,21.2663,21.3051,22.1473,21.7417,21.538,21.5329,21.6578,21.4119,21.8369,21.6594,21.6681,21.4459,21.8274,21.4364,22.5299,0.0978,-0.5815,21.5372,22.4039,21.8889,21.7403,21.6871,21.7756,21.4091,21.5353,21.4648,21.6273,21.4209,21.6945,21.4569,21.5395,21.6325,
139,41:01.4,21.2649,21.3077,22.1456,21.7375,21.538,21.5197,21.6676,21.4182,21.8341,21.6564,21.6681,21.4484,21.8256,21.4427,22.5324,0.0967,-0.5854,21.5307,22.3942,21.8879,21.7377,21.6864,21.7718,21.4079,21.5383,21.456,21.6264,21.4167,21.6891,21.4513,21.5423,21.6288,
140,41:01.8,21.2633,21.3098,22.1341,21.7435,21.5394,21.5259,21.6618,21.4052,21.8362,21.6594,21.669,21.4494,21.8202,21.4422,22.5338,0.0957,-0.587,21.5217,22.3859,21.8831,21.7396,21.6843,21.7707,21.4066,21.5284,21.4614,21.6312,21.4204,21.6829,21.4492,21.5345,21.6328,
141,41:02.1,21.2608,21.3081,22.1329,21.7329,21.532,21.5236,21.6643,21.4131,21.8339,21.651,21.6679,21.4542,21.8311,21.4436,22.5287,0.0948,-0.5887,21.5191,22.3953,21.8852,21.7283,21.6827,21.7756,21.41,21.5337,21.4644,21.6278,21.4123,21.6887,21.4515,21.5338,21.6112,
142,41:02.4,21.2571,21.3192,22.1288,21.7273,21.5306,21.5243,21.6664,21.4085,21.8385,21.6577,21.67,21.4494,21.8263,21.4413,22.5338,0.094,-0.5883,21.527,22.3872,21.8821,21.7359,21.6795,21.7797,21.4116,21.5362,21.4651,21.6271,21.4179,21.6917,21.4504,21.5414,21.5994,
143,41:02.8,21.2675,21.3239,22.129,21.7257,21.5434,21.5298,21.6736,21.4129,21.8295,21.6617,21.6686,21.4577,21.8334,21.4487,22.5294,0.0934,-0.5888,21.5203,22.3902,21.8868,21.7407,21.6913,21.7823,21.401,21.5434,21.4544,21.6375,21.4181,21.6736,21.4534,21.54,21.5881,
144,41:03.1,21.2652,21.3239,22.1225,21.7172,21.5339,21.525,21.6719,21.4098,21.8325,21.6575,21.667,21.4582,21.8325,21.4464,22.532,0.0929,-0.5904,21.5208,22.3921,21.8905,21.7343,21.6862,21.7813,21.401,21.5416,21.4572,21.6326,21.4184,21.6808,21.4613,21.5347,21.5865,
145,41:03.4,21.2684,21.3276,22.1251,21.7322,21.542,21.5201,21.6634,21.4092,21.8311,21.6656,21.6744,21.4505,21.8369,21.4417,22.5248,0.0924,-0.5899,21.5208,22.3923,21.8891,21.7424,21.6866,21.7832,21.389,21.5307,21.4551,21.6273,21.4181,21.681,21.4492,21.5314,21.5814,
146,41:03.8,21.2624,21.3239,22.1207,21.7264,21.5341,21.5208,21.6622,21.4061,21.833,21.6513,21.6709,21.4498,21.8381,21.4466,22.5223,0.0919,-0.5928,21.5115,22.3778,21.8877,21.7396,21.6802,21.7864,21.3855,21.5318,21.4544,21.6345,21.4135,21.6817,21.4469,21.5296,21.5777,
147,41:04.1,21.2573,21.335,22.1276,21.7378,21.5357,21.5278,21.6669,21.4096,21.8246,21.6547,21.672,21.4489,21.8425,21.441,22.532,0.0918,-0.5862,21.5064,22.3699,21.8893,21.7361,21.6806,21.7753,21.3755,21.5295,21.4672,21.6268,21.417,21.6776,21.4481,21.5333,21.5837,
148,41:04.4,21.2666,21.3445,22.1311,21.7338,21.5316,21.525,21.6687,21.4101,21.83,21.652,21.6653,21.4519,21.833,21.4394,22.5243,0.0917,-0.5827,21.5171,22.3817,21.8967,21.7431,21.6839,21.7934,21.3695,21.539,21.4651,21.6305,21.42,21.6716,21.4492,21.5296,21.5745,
149,41:04.8,21.2659,21.3484,22.1269,21.7213,21.5348,21.5231,21.6643,21.4075,21.832,21.6564,21.6646,21.4413,21.8369,21.4385,22.522,0.0917,-0.5821,21.5115,22.3757,21.9046,21.7354,21.6811,21.7906,21.3508,21.5258,21.4639,21.6347,21.4225,21.6792,21.4469,21.5261,21.5828,
150,41:05.1,21.2633,21.3405,22.1239,21.7271,21.5239,21.5254,21.6692,21.4024,21.8318,21.6577,21.6709,21.4531,21.8341,21.4373,22.5236,0.0918,-0.5835,21.5113,22.3815,21.8895,21.7435,21.6827,21.7989,21.351,21.5203,21.4572,21.6315,21.4167,21.6716,21.4509,21.5259,21.5747,
